,males,females
0,147,133.0
1-4,504,498.0
5-9,693,675.0
10-14,800,766.0
15-19,851,832.0
20-24,848,779.0
25-29,823,836.0
30-34,817,808.0
35-39,716,739.0
40-44,619,691.0
45-49,578,558.0
50-54,437,481.0
55-59,434,393.0
60-64,293,298.0
65-69,223,225.0
70-74,155,165.0
75-79,123,122.0
80-84,78,75.0
85-89,30,20.0
90-94,10,16.0
95-99,6,9.0
100+,1,
