,males,females
0,195,189
1-4,895,908
5-9,1342,1332
10-14,1544,1476
15-19,1604,1540
20-24,1451,1476
25-29,1295,1446
30-34,1254,1314
35-39,1085,1169
40-44,1105,1153
45-49,844,942
50-54,778,874
55-59,673,767
60-64,636,692
65-69,520,540
70-74,353,403
75-79,235,336
80-84,186,219
85-89,104,133
90-94,50,54
95-99,15,33
100+,5,7
