,males,females
0,162,118.0
1-4,576,633.0
5-9,933,918.0
10-14,1111,1099.0
15-19,1048,959.0
20-24,893,851.0
25-29,751,731.0
30-34,742,663.0
35-39,575,552.0
40-44,529,529.0
45-49,450,379.0
50-54,377,380.0
55-59,314,363.0
60-64,334,348.0
65-69,267,272.0
70-74,206,232.0
75-79,128,166.0
80-84,95,90.0
85-89,55,71.0
90-94,17,33.0
95-99,3,10.0
100+,1,
