,males,females
0,54.0,57
1-4,244.0,231
5-9,372.0,368
10-14,378.0,393
15-19,341.0,328
20-24,292.0,323
25-29,311.0,288
30-34,285.0,305
35-39,242.0,259
40-44,175.0,191
45-49,141.0,167
50-54,129.0,144
55-59,104.0,146
60-64,95.0,115
65-69,72.0,71
70-74,59.0,57
75-79,41.0,24
80-84,17.0,26
85-89,11.0,15
90-94,6.0,8
95-99,1.0,3
100+,,2
