,males,females
0,65.0,35
1-4,279.0,259
5-9,372.0,383
10-14,403.0,426
15-19,463.0,412
20-24,428.0,419
25-29,390.0,380
30-34,314.0,301
35-39,232.0,236
40-44,224.0,212
45-49,235.0,215
50-54,210.0,178
55-59,151.0,192
60-64,144.0,140
65-69,111.0,106
70-74,79.0,84
75-79,66.0,64
80-84,43.0,48
85-89,15.0,18
90-94,6.0,9
95-99,5.0,2
100+,,3
