,males,females
0,36.0,44.0
1-4,133.0,130.0
5-9,226.0,158.0
10-14,203.0,195.0
15-19,262.0,210.0
20-24,205.0,194.0
25-29,188.0,174.0
30-34,185.0,213.0
35-39,159.0,153.0
40-44,143.0,160.0
45-49,138.0,141.0
50-54,127.0,137.0
55-59,134.0,125.0
60-64,120.0,138.0
65-69,91.0,111.0
70-74,80.0,108.0
75-79,39.0,44.0
80-84,28.0,33.0
85-89,24.0,25.0
90-94,13.0,9.0
95-99,4.0,5.0
100+,,
