,males,females
0,9.0,10.0
1-4,44.0,45.0
5-9,77.0,53.0
10-14,89.0,69.0
15-19,89.0,79.0
20-24,65.0,81.0
25-29,59.0,67.0
30-34,51.0,62.0
35-39,64.0,61.0
40-44,59.0,57.0
45-49,50.0,56.0
50-54,29.0,42.0
55-59,31.0,36.0
60-64,20.0,20.0
65-69,29.0,23.0
70-74,16.0,21.0
75-79,11.0,12.0
80-84,10.0,10.0
85-89,3.0,6.0
90-94,1.0,2.0
95-99,,
100+,,
