,males,females
0,74.0,49.0
1-4,223.0,225.0
5-9,317.0,323.0
10-14,334.0,339.0
15-19,344.0,319.0
20-24,369.0,367.0
25-29,297.0,329.0
30-34,273.0,267.0
35-39,219.0,240.0
40-44,228.0,204.0
45-49,216.0,224.0
50-54,167.0,181.0
55-59,128.0,140.0
60-64,165.0,154.0
65-69,128.0,106.0
70-74,101.0,96.0
75-79,59.0,63.0
80-84,47.0,57.0
85-89,23.0,43.0
90-94,15.0,14.0
95-99,7.0,1.0
100+,,
