,males,females
0,208.0,178
1-4,823.0,760
5-9,1109.0,1046
10-14,1244.0,1157
15-19,1211.0,1229
20-24,1127.0,1076
25-29,977.0,942
30-34,862.0,905
35-39,760.0,784
40-44,655.0,739
45-49,583.0,586
50-54,427.0,442
55-59,295.0,316
60-64,293.0,269
65-69,177.0,208
70-74,174.0,158
75-79,86.0,124
80-84,63.0,68
85-89,38.0,29
90-94,10.0,3
95-99,5.0,4
100+,,1
