,males,females
0,138.0,140
1-4,606.0,569
5-9,767.0,765
10-14,1033.0,933
15-19,1025.0,1052
20-24,865.0,889
25-29,799.0,863
30-34,743.0,879
35-39,816.0,866
40-44,783.0,845
45-49,660.0,689
50-54,520.0,596
55-59,417.0,453
60-64,331.0,381
65-69,271.0,292
70-74,206.0,174
75-79,126.0,139
80-84,63.0,75
85-89,21.0,26
90-94,5.0,10
95-99,,3
100+,2.0,5
