,males,females
0,20.0,17.0
1-4,103.0,106.0
5-9,130.0,133.0
10-14,192.0,170.0
15-19,174.0,173.0
20-24,218.0,204.0
25-29,232.0,167.0
30-34,165.0,176.0
35-39,138.0,156.0
40-44,185.0,189.0
45-49,174.0,169.0
50-54,152.0,115.0
55-59,119.0,131.0
60-64,111.0,102.0
65-69,82.0,87.0
70-74,64.0,85.0
75-79,48.0,40.0
80-84,25.0,37.0
85-89,20.0,21.0
90-94,5.0,5.0
95-99,,
100+,,
