,males,females
0,52,60
1-4,274,272
5-9,388,352
10-14,429,421
15-19,442,384
20-24,343,254
25-29,307,250
30-34,264,204
35-39,170,168
40-44,169,187
45-49,203,157
50-54,148,165
55-59,165,139
60-64,124,136
65-69,95,105
70-74,83,80
75-79,53,43
80-84,37,28
85-89,22,16
90-94,7,9
95-99,2,2
100+,1,1
