,males,females
0,73,78.0
1-4,357,349.0
5-9,572,515.0
10-14,655,659.0
15-19,732,718.0
20-24,675,615.0
25-29,583,500.0
30-34,438,419.0
35-39,428,437.0
40-44,428,403.0
45-49,376,436.0
50-54,366,359.0
55-59,283,310.0
60-64,264,281.0
65-69,160,248.0
70-74,166,194.0
75-79,109,134.0
80-84,64,109.0
85-89,20,63.0
90-94,9,22.0
95-99,3,7.0
100+,2,
