,males,females
0,26,24
1-4,113,129
5-9,178,144
10-14,208,189
15-19,208,173
20-24,146,178
25-29,151,149
30-34,122,140
35-39,116,132
40-44,114,130
45-49,114,99
50-54,98,108
55-59,67,75
60-64,79,79
65-69,51,58
70-74,43,57
75-79,28,37
80-84,13,21
85-89,10,12
90-94,2,3
95-99,2,5
100+,1,2
