,males,females
0,70.0,65.0
1-4,261.0,284.0
5-9,354.0,375.0
10-14,398.0,374.0
15-19,420.0,421.0
20-24,381.0,364.0
25-29,313.0,272.0
30-34,291.0,251.0
35-39,244.0,243.0
40-44,226.0,234.0
45-49,174.0,175.0
50-54,138.0,132.0
55-59,131.0,114.0
60-64,104.0,135.0
65-69,99.0,97.0
70-74,73.0,81.0
75-79,36.0,66.0
80-84,45.0,40.0
85-89,26.0,22.0
90-94,12.0,11.0
95-99,4.0,8.0
100+,,
