,males,females
0,453,453
1-4,1881,1806
5-9,2480,2416
10-14,2557,2447
15-19,2234,1971
20-24,1766,1471
25-29,1470,1309
30-34,1182,1031
35-39,1006,831
40-44,815,665
45-49,637,535
50-54,524,422
55-59,459,356
60-64,283,247
65-69,255,242
70-74,186,165
75-79,138,97
80-84,73,60
85-89,37,30
90-94,10,17
95-99,4,15
100+,3,3
