,males,females
0,17.0,17
1-4,72.0,58
5-9,86.0,89
10-14,131.0,94
15-19,109.0,102
20-24,92.0,92
25-29,95.0,73
30-34,91.0,91
35-39,79.0,80
40-44,84.0,93
45-49,115.0,102
50-54,108.0,74
55-59,66.0,90
60-64,75.0,58
65-69,47.0,51
70-74,34.0,43
75-79,37.0,32
80-84,16.0,32
85-89,7.0,7
90-94,3.0,2
95-99,,1
100+,,1
