,males,females
0,182.0,159.0
1-4,693.0,690.0
5-9,970.0,895.0
10-14,1091.0,1081.0
15-19,1054.0,1026.0
20-24,1060.0,985.0
25-29,1019.0,1054.0
30-34,983.0,983.0
35-39,967.0,923.0
40-44,890.0,890.0
45-49,820.0,820.0
50-54,695.0,766.0
55-59,686.0,709.0
60-64,537.0,523.0
65-69,379.0,434.0
70-74,236.0,285.0
75-79,155.0,196.0
80-84,85.0,110.0
85-89,24.0,50.0
90-94,11.0,21.0
95-99,1.0,3.0
100+,,
