,males,females
0,85,79
1-4,422,445
5-9,618,596
10-14,671,678
15-19,684,633
20-24,650,557
25-29,622,535
30-34,506,472
35-39,423,374
40-44,360,384
45-49,312,281
50-54,284,242
55-59,246,226
60-64,188,177
65-69,134,120
70-74,110,111
75-79,73,76
80-84,44,51
85-89,18,23
90-94,7,2
95-99,6,3
100+,1,1
