,males,females
0,224,202
1-4,976,936
5-9,1591,1520
10-14,1676,1573
15-19,1711,1684
20-24,1472,1480
25-29,1382,1502
30-34,1299,1452
35-39,1145,1236
40-44,1052,1078
45-49,855,934
50-54,701,810
55-59,595,686
60-64,496,591
65-69,398,532
70-74,337,489
75-79,300,388
80-84,228,308
85-89,127,172
90-94,53,87
95-99,21,33
100+,8,11
