,males,females
0,508,489
1-4,2009,1950
5-9,2636,2589
10-14,3222,3262
15-19,3039,3164
20-24,3242,3178
25-29,3008,3083
30-34,2560,2636
35-39,2207,2354
40-44,1971,1937
45-49,1523,1612
50-54,1091,1220
55-59,869,1025
60-64,731,849
65-69,578,662
70-74,453,552
75-79,299,362
80-84,240,312
85-89,134,155
90-94,38,50
95-99,8,23
100+,4,4
