,males,females
0,55.0,42.0
1-4,187.0,175.0
5-9,243.0,236.0
10-14,239.0,247.0
15-19,298.0,273.0
20-24,263.0,229.0
25-29,249.0,251.0
30-34,240.0,225.0
35-39,223.0,210.0
40-44,193.0,159.0
45-49,168.0,120.0
50-54,168.0,108.0
55-59,88.0,91.0
60-64,72.0,68.0
65-69,65.0,53.0
70-74,34.0,37.0
75-79,30.0,27.0
80-84,24.0,19.0
85-89,9.0,5.0
90-94,3.0,2.0
95-99,1.0,2.0
100+,,
