,males,females
0,17.0,6.0
1-4,70.0,46.0
5-9,92.0,86.0
10-14,118.0,92.0
15-19,111.0,107.0
20-24,98.0,90.0
25-29,79.0,80.0
30-34,86.0,82.0
35-39,91.0,116.0
40-44,115.0,113.0
45-49,110.0,110.0
50-54,72.0,69.0
55-59,44.0,59.0
60-64,59.0,53.0
65-69,53.0,59.0
70-74,40.0,43.0
75-79,38.0,24.0
80-84,19.0,14.0
85-89,4.0,4.0
90-94,3.0,4.0
95-99,1.0,1.0
100+,,
