,males,females
0,235,242
1-4,1113,1134
5-9,1459,1496
10-14,1530,1428
15-19,1161,1191
20-24,1026,1053
25-29,997,920
30-34,800,738
35-39,651,638
40-44,624,534
45-49,512,462
50-54,422,307
55-59,330,275
60-64,273,226
65-69,267,153
70-74,152,113
75-79,103,69
80-84,55,44
85-89,23,22
90-94,7,6
95-99,2,4
100+,2,2
