,males,females
0,246,280.0
1-4,1100,1022.0
5-9,1306,1323.0
10-14,1571,1512.0
15-19,1649,1673.0
20-24,1907,1740.0
25-29,1848,1721.0
30-34,1643,1531.0
35-39,1437,1422.0
40-44,1440,1246.0
45-49,1091,1104.0
50-54,843,832.0
55-59,620,601.0
60-64,419,426.0
65-69,287,328.0
70-74,196,221.0
75-79,128,172.0
80-84,60,107.0
85-89,40,48.0
90-94,7,20.0
95-99,1,3.0
100+,1,
