,males,females
0,124,126
1-4,602,562
5-9,852,770
10-14,971,908
15-19,948,989
20-24,985,984
25-29,1042,1045
30-34,997,1062
35-39,1045,957
40-44,891,968
45-49,865,969
50-54,795,910
55-59,751,771
60-64,639,676
65-69,411,513
70-74,345,467
75-79,287,353
80-84,197,301
85-89,84,127
90-94,29,48
95-99,5,13
100+,1,2
