,males,females
0,27.0,25.0
1-4,106.0,95.0
5-9,142.0,124.0
10-14,165.0,126.0
15-19,144.0,143.0
20-24,139.0,121.0
25-29,127.0,132.0
30-34,136.0,127.0
35-39,115.0,102.0
40-44,125.0,93.0
45-49,83.0,69.0
50-54,77.0,57.0
55-59,53.0,44.0
60-64,48.0,30.0
65-69,43.0,28.0
70-74,29.0,19.0
75-79,14.0,9.0
80-84,11.0,10.0
85-89,5.0,4.0
90-94,2.0,1.0
95-99,,1.0
100+,,
