,males,females
0,38.0,47.0
1-4,185.0,163.0
5-9,254.0,222.0
10-14,265.0,251.0
15-19,337.0,284.0
20-24,210.0,207.0
25-29,189.0,194.0
30-34,186.0,181.0
35-39,186.0,229.0
40-44,256.0,239.0
45-49,216.0,204.0
50-54,172.0,220.0
55-59,165.0,204.0
60-64,177.0,172.0
65-69,141.0,130.0
70-74,101.0,117.0
75-79,63.0,65.0
80-84,51.0,41.0
85-89,26.0,17.0
90-94,4.0,6.0
95-99,2.0,
100+,,1.0
