,males,females
0,38.0,28.0
1-4,169.0,179.0
5-9,253.0,252.0
10-14,265.0,293.0
15-19,266.0,251.0
20-24,261.0,235.0
25-29,226.0,227.0
30-34,211.0,185.0
35-39,155.0,176.0
40-44,152.0,163.0
45-49,137.0,173.0
50-54,139.0,114.0
55-59,107.0,91.0
60-64,66.0,61.0
65-69,44.0,54.0
70-74,44.0,39.0
75-79,23.0,30.0
80-84,9.0,11.0
85-89,8.0,3.0
90-94,4.0,7.0
95-99,1.0,1.0
100+,,
