,males,females
0,205,193
1-4,926,862
5-9,1282,1153
10-14,1414,1309
15-19,1270,1123
20-24,1076,982
25-29,999,904
30-34,864,816
35-39,700,705
40-44,658,648
45-49,627,576
50-54,498,538
55-59,423,451
60-64,352,394
65-69,341,322
70-74,238,269
75-79,190,183
80-84,125,137
85-89,63,59
90-94,24,34
95-99,9,11
100+,1,5
