,males,females
0,571,557
1-4,2423,2258
5-9,3101,2926
10-14,3360,3052
15-19,2825,2624
20-24,2459,2382
25-29,2217,2130
30-34,1951,1763
35-39,1605,1331
40-44,1366,1155
45-49,1138,1005
50-54,1042,881
55-59,946,746
60-64,711,520
65-69,540,350
70-74,362,219
75-79,214,144
80-84,109,82
85-89,57,41
90-94,20,19
95-99,6,6
100+,3,3
