,males,females
0,283,257
1-4,1112,1063
5-9,1533,1539
10-14,1855,1871
15-19,2069,2056
20-24,2112,2044
25-29,1913,1965
30-34,1761,1847
35-39,1753,1868
40-44,1735,1856
45-49,1638,1737
50-54,1273,1401
55-59,1082,1208
60-64,915,1014
65-69,671,784
70-74,547,634
75-79,330,443
80-84,171,244
85-89,59,104
90-94,13,37
95-99,5,11
100+,3,3
