,males,females
0,43.0,33
1-4,175.0,146
5-9,199.0,214
10-14,264.0,294
15-19,239.0,247
20-24,283.0,278
25-29,267.0,269
30-34,210.0,218
35-39,195.0,214
40-44,204.0,213
45-49,193.0,226
50-54,156.0,152
55-59,110.0,111
60-64,114.0,131
65-69,83.0,87
70-74,91.0,80
75-79,39.0,61
80-84,41.0,60
85-89,23.0,28
90-94,11.0,15
95-99,4.0,6
100+,,1
