,males,females
0,67.0,54.0
1-4,236.0,234.0
5-9,372.0,305.0
10-14,477.0,361.0
15-19,464.0,418.0
20-24,327.0,283.0
25-29,299.0,307.0
30-34,297.0,300.0
35-39,300.0,264.0
40-44,260.0,212.0
45-49,228.0,202.0
50-54,183.0,149.0
55-59,156.0,134.0
60-64,109.0,88.0
65-69,90.0,79.0
70-74,67.0,43.0
75-79,26.0,39.0
80-84,30.0,8.0
85-89,10.0,12.0
90-94,1.0,2.0
95-99,,
100+,,
