,males,females
0,95.0,91
1-4,426.0,386
5-9,529.0,530
10-14,625.0,637
15-19,656.0,567
20-24,502.0,458
25-29,434.0,398
30-34,347.0,341
35-39,278.0,274
40-44,265.0,223
45-49,283.0,260
50-54,202.0,200
55-59,185.0,191
60-64,143.0,132
65-69,94.0,129
70-74,75.0,103
75-79,69.0,53
80-84,44.0,55
85-89,18.0,17
90-94,13.0,13
95-99,2.0,1
100+,,1
