,males,females
0,35.0,29
1-4,141.0,129
5-9,187.0,219
10-14,259.0,220
15-19,241.0,237
20-24,156.0,157
25-29,186.0,167
30-34,154.0,152
35-39,147.0,136
40-44,155.0,122
45-49,138.0,132
50-54,121.0,97
55-59,112.0,112
60-64,109.0,106
65-69,95.0,95
70-74,69.0,77
75-79,53.0,49
80-84,16.0,29
85-89,8.0,18
90-94,6.0,10
95-99,,3
100+,1.0,2
