,males,females
0,42.0,39
1-4,172.0,171
5-9,290.0,217
10-14,381.0,323
15-19,347.0,320
20-24,297.0,241
25-29,257.0,229
30-34,252.0,251
35-39,258.0,226
40-44,293.0,296
45-49,337.0,302
50-54,299.0,301
55-59,268.0,264
60-64,211.0,210
65-69,182.0,156
70-74,114.0,138
75-79,72.0,99
80-84,35.0,67
85-89,14.0,32
90-94,6.0,11
95-99,2.0,4
100+,,1
