,males,females
0,430,441
1-4,2011,1990
5-9,2404,2409
10-14,2345,2382
15-19,2045,1959
20-24,1827,1598
25-29,1565,1423
30-34,1400,1312
35-39,1208,992
40-44,986,848
45-49,817,728
50-54,623,500
55-59,548,498
60-64,391,477
65-69,305,330
70-74,246,201
75-79,143,144
80-84,81,87
85-89,54,69
90-94,29,35
95-99,4,7
100+,1,3
