,males,females
0,18.0,22.0
1-4,89.0,103.0
5-9,109.0,110.0
10-14,110.0,115.0
15-19,112.0,109.0
20-24,140.0,116.0
25-29,176.0,114.0
30-34,136.0,102.0
35-39,109.0,93.0
40-44,107.0,89.0
45-49,127.0,126.0
50-54,101.0,71.0
55-59,70.0,53.0
60-64,65.0,43.0
65-69,45.0,38.0
70-74,31.0,31.0
75-79,22.0,24.0
80-84,17.0,14.0
85-89,5.0,7.0
90-94,1.0,
95-99,1.0,
100+,,1.0
