,males,females
0,106.0,78
1-4,377.0,370
5-9,590.0,592
10-14,739.0,649
15-19,594.0,591
20-24,479.0,500
25-29,393.0,425
30-34,359.0,411
35-39,386.0,395
40-44,350.0,325
45-49,245.0,269
50-54,222.0,238
55-59,171.0,205
60-64,173.0,183
65-69,150.0,163
70-74,132.0,131
75-79,72.0,85
80-84,57.0,61
85-89,20.0,16
90-94,16.0,26
95-99,4.0,3
100+,,2
