,males,females
0,7.0,3.0
1-4,43.0,24.0
5-9,32.0,34.0
10-14,41.0,57.0
15-19,51.0,47.0
20-24,38.0,36.0
25-29,37.0,50.0
30-34,25.0,44.0
35-39,43.0,53.0
40-44,52.0,45.0
45-49,38.0,33.0
50-54,42.0,26.0
55-59,25.0,31.0
60-64,22.0,26.0
65-69,22.0,20.0
70-74,16.0,19.0
75-79,11.0,14.0
80-84,7.0,3.0
85-89,4.0,3.0
90-94,,1.0
95-99,,
100+,,
