,males,females
0,567,619
1-4,2583,2391
5-9,3352,3054
10-14,3799,3778
15-19,4090,3796
20-24,4559,4489
25-29,4651,4745
30-34,4510,4690
35-39,4286,4431
40-44,4365,4658
45-49,4136,4102
50-54,3331,3565
55-59,2657,2736
60-64,2015,2147
65-69,1354,1603
70-74,1043,1283
75-79,696,889
80-84,442,697
85-89,166,327
90-94,61,86
95-99,10,26
100+,3,5
