,males,females
0,15,19
1-4,92,110
5-9,133,136
10-14,170,137
15-19,159,152
20-24,151,137
25-29,135,124
30-34,146,114
35-39,122,122
40-44,126,139
45-49,117,124
50-54,110,90
55-59,81,80
60-64,66,70
65-69,51,60
70-74,44,44
75-79,26,19
80-84,12,19
85-89,8,7
90-94,3,3
95-99,1,2
100+,1,1
