,males,females
0,75,94
1-4,333,306
5-9,436,403
10-14,485,468
15-19,496,495
20-24,505,506
25-29,429,433
30-34,405,367
35-39,367,320
40-44,322,295
45-49,322,321
50-54,256,231
55-59,213,226
60-64,180,192
65-69,152,151
70-74,112,98
75-79,69,82
80-84,64,72
85-89,29,36
90-94,19,20
95-99,7,5
100+,1,1
