,males,females
0,142,156
1-4,587,541
5-9,846,806
10-14,1030,1028
15-19,850,771
20-24,654,639
25-29,575,605
30-34,518,510
35-39,407,419
40-44,373,400
45-49,337,361
50-54,264,315
55-59,278,272
60-64,194,200
65-69,182,193
70-74,125,140
75-79,86,103
80-84,57,52
85-89,36,33
90-94,19,25
95-99,9,6
100+,4,1
