,males,females
0,59.0,45.0
1-4,237.0,225.0
5-9,358.0,352.0
10-14,387.0,382.0
15-19,355.0,331.0
20-24,313.0,300.0
25-29,266.0,270.0
30-34,267.0,250.0
35-39,211.0,226.0
40-44,227.0,184.0
45-49,162.0,161.0
50-54,158.0,153.0
55-59,139.0,148.0
60-64,105.0,122.0
65-69,99.0,94.0
70-74,69.0,63.0
75-79,40.0,46.0
80-84,24.0,30.0
85-89,16.0,20.0
90-94,6.0,8.0
95-99,2.0,3.0
100+,,
