,males,females
0,55.0,45.0
1-4,229.0,222.0
5-9,307.0,306.0
10-14,388.0,304.0
15-19,347.0,311.0
20-24,379.0,360.0
25-29,388.0,348.0
30-34,319.0,307.0
35-39,306.0,319.0
40-44,314.0,316.0
45-49,277.0,266.0
50-54,221.0,213.0
55-59,162.0,169.0
60-64,144.0,162.0
65-69,99.0,122.0
70-74,92.0,105.0
75-79,50.0,68.0
80-84,36.0,30.0
85-89,11.0,17.0
90-94,3.0,7.0
95-99,1.0,4.0
100+,,
