,males,females
0,45,57
1-4,257,230
5-9,383,320
10-14,357,346
15-19,466,395
20-24,437,412
25-29,435,369
30-34,366,326
35-39,272,254
40-44,239,245
45-49,229,218
50-54,240,261
55-59,209,214
60-64,182,184
65-69,158,137
70-74,86,116
75-79,78,73
80-84,55,78
85-89,31,30
90-94,9,24
95-99,8,9
100+,1,2
