,males,females
0,535,514
1-4,2189,2035
5-9,2876,2907
10-14,3115,3039
15-19,2879,3098
20-24,3510,3439
25-29,3517,3464
30-34,2832,2937
35-39,2296,2510
40-44,2139,2167
45-49,1694,1864
50-54,1488,1553
55-59,1154,1316
60-64,937,1176
65-69,776,932
70-74,624,736
75-79,378,485
80-84,279,332
85-89,137,190
90-94,61,80
95-99,25,35
100+,8,15
