,males,females
0,75.0,87
1-4,357.0,350
5-9,520.0,515
10-14,651.0,580
15-19,593.0,581
20-24,553.0,532
25-29,537.0,537
30-34,465.0,457
35-39,474.0,459
40-44,458.0,457
45-49,479.0,511
50-54,469.0,405
55-59,375.0,374
60-64,326.0,278
65-69,191.0,239
70-74,176.0,172
75-79,117.0,139
80-84,76.0,67
85-89,22.0,28
90-94,9.0,11
95-99,2.0,1
100+,,1
