,males,females
0,401,369
1-4,1729,1610
5-9,2214,2088
10-14,2256,2047
15-19,1852,1625
20-24,1402,1292
25-29,1227,1130
30-34,1128,982
35-39,895,872
40-44,847,671
45-49,756,587
50-54,550,432
55-59,489,409
60-64,374,307
65-69,310,265
70-74,203,165
75-79,177,127
80-84,92,72
85-89,56,46
90-94,17,28
95-99,11,18
100+,3,4
