,males,females
0,29.0,37.0
1-4,122.0,139.0
5-9,180.0,167.0
10-14,240.0,213.0
15-19,315.0,253.0
20-24,237.0,230.0
25-29,198.0,195.0
30-34,198.0,210.0
35-39,201.0,225.0
40-44,234.0,228.0
45-49,213.0,220.0
50-54,197.0,191.0
55-59,178.0,178.0
60-64,157.0,149.0
65-69,123.0,112.0
70-74,107.0,87.0
75-79,66.0,66.0
80-84,45.0,41.0
85-89,18.0,19.0
90-94,8.0,11.0
95-99,2.0,2.0
100+,,
