,males,females
0,568,544
1-4,2261,2204
5-9,2928,2959
10-14,3354,3268
15-19,3270,3070
20-24,3298,3292
25-29,3505,3639
30-34,3420,3640
35-39,3094,2950
40-44,2729,2555
45-49,2245,2314
50-54,1893,1882
55-59,1479,1525
60-64,1007,1031
65-69,750,784
70-74,495,513
75-79,296,423
80-84,182,250
85-89,69,131
90-94,30,57
95-99,10,15
100+,3,10
