,males,females
0,122.0,96.0
1-4,477.0,430.0
5-9,593.0,550.0
10-14,558.0,563.0
15-19,489.0,390.0
20-24,445.0,361.0
25-29,325.0,366.0
30-34,328.0,277.0
35-39,215.0,196.0
40-44,182.0,164.0
45-49,124.0,101.0
50-54,115.0,85.0
55-59,65.0,68.0
60-64,75.0,66.0
65-69,56.0,46.0
70-74,24.0,11.0
75-79,23.0,16.0
80-84,9.0,5.0
85-89,7.0,8.0
90-94,4.0,2.0
95-99,,
100+,,1.0
