,males,females
0,94,107
1-4,374,423
5-9,570,484
10-14,599,602
15-19,638,690
20-24,767,777
25-29,835,807
30-34,809,802
35-39,731,742
40-44,757,736
45-49,676,676
50-54,640,622
55-59,526,526
60-64,449,489
65-69,327,333
70-74,236,303
75-79,173,222
80-84,106,175
85-89,41,98
90-94,20,51
95-99,1,8
100+,1,2
