,males,females
0,126,100
1-4,474,432
5-9,766,683
10-14,824,851
15-19,839,774
20-24,752,751
25-29,727,758
30-34,722,807
35-39,743,840
40-44,753,753
45-49,679,627
50-54,519,564
55-59,468,489
60-64,386,343
65-69,301,291
70-74,225,219
75-79,149,139
80-84,66,78
85-89,51,48
90-94,12,13
95-99,3,4
100+,2,2
