,males,females
0,96.0,87.0
1-4,357.0,346.0
5-9,483.0,449.0
10-14,604.0,533.0
15-19,628.0,607.0
20-24,745.0,695.0
25-29,748.0,701.0
30-34,626.0,610.0
35-39,595.0,549.0
40-44,567.0,609.0
45-49,551.0,563.0
50-54,473.0,521.0
55-59,425.0,486.0
60-64,343.0,355.0
65-69,236.0,317.0
70-74,167.0,244.0
75-79,103.0,172.0
80-84,74.0,120.0
85-89,24.0,77.0
90-94,8.0,29.0
95-99,2.0,11.0
100+,,
