,males,females
0,74.0,56.0
1-4,260.0,260.0
5-9,381.0,325.0
10-14,455.0,400.0
15-19,373.0,370.0
20-24,347.0,320.0
25-29,364.0,341.0
30-34,364.0,315.0
35-39,378.0,311.0
40-44,356.0,241.0
45-49,299.0,201.0
50-54,200.0,162.0
55-59,172.0,124.0
60-64,114.0,118.0
65-69,101.0,73.0
70-74,89.0,49.0
75-79,35.0,16.0
80-84,17.0,16.0
85-89,6.0,4.0
90-94,3.0,2.0
95-99,,1.0
100+,,
