,males,females
0,28.0,39.0
1-4,147.0,144.0
5-9,219.0,207.0
10-14,294.0,267.0
15-19,226.0,200.0
20-24,203.0,214.0
25-29,198.0,197.0
30-34,202.0,216.0
35-39,188.0,182.0
40-44,182.0,207.0
45-49,173.0,176.0
50-54,145.0,137.0
55-59,124.0,115.0
60-64,98.0,107.0
65-69,92.0,85.0
70-74,86.0,56.0
75-79,54.0,32.0
80-84,23.0,36.0
85-89,15.0,15.0
90-94,4.0,2.0
95-99,4.0,1.0
100+,,
