,males,females
0,44.0,48.0
1-4,146.0,166.0
5-9,209.0,209.0
10-14,209.0,181.0
15-19,227.0,244.0
20-24,353.0,250.0
25-29,303.0,230.0
30-34,229.0,202.0
35-39,199.0,193.0
40-44,197.0,208.0
45-49,179.0,185.0
50-54,170.0,170.0
55-59,161.0,128.0
60-64,119.0,98.0
65-69,104.0,84.0
70-74,70.0,74.0
75-79,60.0,62.0
80-84,29.0,26.0
85-89,17.0,11.0
90-94,4.0,5.0
95-99,,1.0
100+,1.0,
