,males,females
0,31.0,24.0
1-4,81.0,86.0
5-9,113.0,135.0
10-14,166.0,166.0
15-19,141.0,148.0
20-24,157.0,126.0
25-29,127.0,143.0
30-34,111.0,112.0
35-39,99.0,126.0
40-44,90.0,100.0
45-49,72.0,69.0
50-54,59.0,61.0
55-59,49.0,62.0
60-64,37.0,42.0
65-69,36.0,38.0
70-74,18.0,21.0
75-79,12.0,21.0
80-84,11.0,8.0
85-89,8.0,9.0
90-94,3.0,8.0
95-99,2.0,
100+,,1.0
