,males,females
0,98,105.0
1-4,420,380.0
5-9,476,507.0
10-14,558,537.0
15-19,478,519.0
20-24,461,463.0
25-29,338,406.0
30-34,326,371.0
35-39,313,319.0
40-44,266,316.0
45-49,250,260.0
50-54,230,233.0
55-59,153,179.0
60-64,180,184.0
65-69,139,153.0
70-74,136,154.0
75-79,72,86.0
80-84,48,58.0
85-89,29,36.0
90-94,8,19.0
95-99,7,4.0
100+,1,
