,males,females
0,117,98
1-4,492,440
5-9,615,558
10-14,724,688
15-19,725,670
20-24,585,590
25-29,565,492
30-34,482,429
35-39,373,311
40-44,347,299
45-49,343,293
50-54,318,286
55-59,266,255
60-64,193,208
65-69,207,165
70-74,135,126
75-79,107,91
80-84,69,56
85-89,32,32
90-94,17,11
95-99,11,9
100+,3,3
