,males,females
0,257,285
1-4,1101,1070
5-9,1692,1654
10-14,1969,1886
15-19,1680,1620
20-24,1538,1479
25-29,1614,1606
30-34,1580,1622
35-39,1365,1444
40-44,1270,1322
45-49,1104,1079
50-54,940,1008
55-59,791,816
60-64,633,644
65-69,454,446
70-74,358,332
75-79,192,234
80-84,111,168
85-89,43,76
90-94,20,32
95-99,7,14
100+,3,8
